NPC_dCTCF_Rep1	NPC_polyA_Rep2	0.029461
mESC_DAB_Rep2	mESC_WT_Rep1	0.029138
NPC_DAB_Rep2	NPC_polyA_Rep1	0.029123
NPC_DB_Rep2	NPC_Dprom_Rep2	0.028816
NPC_DA_Rep2	NPC_DB_Rep1	0.028760
NPC_Dprom_Rep2	NPC_WT_Rep2	0.028719
NPC_DC2C3_Rep1	NPC_Dprom_Rep2	0.028691
NPC_DAB_Rep2	NPC_polyA_Rep2	0.028639
NPC_DC2C3_Rep2	NPC_Dprom_Rep1	0.028437
NPC_Dprom_Rep1	NPC_WT_Rep2	0.028429
NPC_DB_Rep1	NPC_Dprom_Rep2	0.028348
mESC_DA_Rep2	mESC_WT_Rep1	0.028308
NPC_DA_Rep1	NPC_polyA_Rep2	0.028304
mESC_Dprom_Rep1	mESC_polyA_Rep2	0.027984
mESC_DA_Rep1	mESC_WT_Rep1	0.027812
NPC_DC2C3_Rep1	NPC_WT_Rep2	0.027748
NPC_DA_Rep1	NPC_dCTCF_Rep2	0.027722
NPC_dCTCF_Rep2	NPC_Dprom_Rep2	0.027633
NPC_dCTCF_Rep1	NPC_WT_Rep1	0.027515
NPC_DAB_Rep1	NPC_DB_Rep2	0.027305
mESC_polyA_Rep2	mESC_UPPax6_Rep2	0.027272
mESC_dCTCF_Rep1	mESC_Dprom_Rep2	0.027244
NPC_dCTCF_Rep2	NPC_Dprom_Rep1	0.027084
mESC_polyA_Rep1	mESC_UPPax6_Rep2	0.026990
NPC_DA_Rep2	NPC_dCTCF_Rep2	0.026977
mESC_polyA_Rep2	mESC_UPPax6_Rep1	0.026881
NPC_dCTCF_Rep2	NPC_polyA_Rep1	0.026781
mESC_polyA_Rep1	mESC_UPPax6_Rep1	0.026725
NPC_DAB_Rep2	NPC_DB_Rep2	0.026711
NPC_DAB_Rep1	NPC_dCTCF_Rep2	0.026702
NPC_dCTCF_Rep1	NPC_Dprom_Rep1	0.026441
NPC_dCTCF_Rep2	NPC_polyA_Rep2	0.026267
mESC_DA_Rep2	mESC_polyA_Rep2	0.026029
mESC_DAB_Rep1	mESC_Dprom_Rep1	0.025865
mESC_DAB_Rep1	mESC_dCTCF_Rep1	0.025720
NPC_Dprom_Rep2	NPC_polyA_Rep1	0.025529
mESC_dCTCF_Rep2	mESC_Dprom_Rep2	0.025499
NPC_dCTCF_Rep2	NPC_WT_Rep2	0.025354
mESC_DA_Rep2	mESC_dCTCF_Rep1	0.025295
NPC_DAB_Rep2	NPC_dCTCF_Rep2	0.025154
mESC_DAB_Rep2	mESC_WT_Rep2	0.025053
mESC_DA_Rep1	mESC_WT_Rep2	0.024999
mESC_Dprom_Rep1	mESC_polyA_Rep1	0.024909
NPC_DA_Rep2	NPC_polyA_Rep1	0.024891
NPC_Dprom_Rep1	NPC_polyA_Rep1	0.024865
mESC_DAB_Rep1	mESC_WT_Rep2	0.024758
NPC_DAC2C3_Rep2	NPC_DC2C3_Rep2	0.024690
mESC_DAB_Rep1	mESC_dCTCF_Rep2	0.024681
mESC_DA_Rep2	mESC_WT_Rep2	0.024606
mESC_Dprom_Rep2	mESC_polyA_Rep2	0.024484
NPC_DAB_Rep1	NPC_DB_Rep1	0.024417
mESC_Dprom_Rep1	mESC_WT_Rep1	0.024349
NPC_DC2C3_Rep1	NPC_Dprom_Rep1	0.024256
NPC_DAB_Rep2	NPC_DB_Rep1	0.024237
mESC_DA_Rep2	mESC_polyA_Rep1	0.024193
NPC_Dprom_Rep2	NPC_polyA_Rep2	0.024162
mESC_DA_Rep2	mESC_dCTCF_Rep2	0.024059
mESC_DA_Rep1	mESC_dCTCF_Rep1	0.024028
mESC_Dprom_Rep2	mESC_WT_Rep1	0.023828
NPC_DAC2C3_Rep2	NPC_DC2C3_Rep1	0.023798
NPC_DC2C3_Rep2	NPC_WT_Rep1	0.023700
mESC_DAB_Rep2	mESC_dCTCF_Rep1	0.023409
NPC_DA_Rep2	NPC_polyA_Rep2	0.023307
mESC_DB_Rep1	mESC_Dprom_Rep1	0.023301
NPC_Dprom_Rep1	NPC_polyA_Rep2	0.023231
NPC_DAB_Rep1	NPC_DA_Rep1	0.023175
mESC_DA_Rep1	mESC_dCTCF_Rep2	0.023152
NPC_DAC2C3_Rep1	NPC_DC2C3_Rep1	0.022988
NPC_DAB_Rep2	NPC_DA_Rep1	0.022831
mESC_Dprom_Rep1	mESC_WT_Rep2	0.022559
mESC_DAB_Rep2	mESC_dCTCF_Rep2	0.022501
NPC_DAC2C3_Rep1	NPC_DC2C3_Rep2	0.022402
NPC_DB_Rep1	NPC_polyA_Rep1	0.022341
mESC_Dprom_Rep2	mESC_polyA_Rep1	0.022194
mESC_DB_Rep2	mESC_Dprom_Rep1	0.022184
NPC_Dprom_Rep2	NPC_WT_Rep1	0.022019
NPC_DB_Rep1	NPC_polyA_Rep2	0.021958
mESC_Dprom_Rep2	mESC_WT_Rep2	0.021945
NPC_Dprom_Rep1	NPC_WT_Rep1	0.021694
mESC_WT_Rep1	mESC_WT_Rep2	0.021620
NPC_DC2C3_Rep1	NPC_WT_Rep1	0.021272
NPC_dCTCF_Rep2	NPC_WT_Rep1	0.021201
mESC_DAB_Rep2	mESC_Dprom_Rep1	0.019797
NPC_DAB_Rep1	NPC_DA_Rep2	0.019473
mESC_DA_Rep2	mESC_Dprom_Rep1	0.019123
NPC_DAB_Rep2	NPC_DA_Rep2	0.018856
mESC_DAB_Rep1	mESC_DB_Rep1	0.018324
mESC_DAB_Rep1	mESC_DB_Rep2	0.018050
NPC_DB_Rep2	NPC_polyA_Rep1	0.017967
NPC_DB_Rep2	NPC_polyA_Rep2	0.017633
mESC_DA_Rep2	mESC_DB_Rep1	0.017568
mESC_DA_Rep2	mESC_DB_Rep2	0.016865
mESC_DA_Rep1	mESC_Dprom_Rep1	0.015912
mESC_DB_Rep1	mESC_Dprom_Rep2	0.015814
mESC_DA_Rep1	mESC_DB_Rep1	0.015803
mESC_DAB_Rep2	mESC_DB_Rep1	0.015600
mESC_DAB_Rep2	mESC_DB_Rep2	0.015386
mESC_DAB_Rep1	mESC_Dprom_Rep2	0.015349
mESC_DB_Rep2	mESC_Dprom_Rep2	0.015235
mESC_DA_Rep1	mESC_DB_Rep2	0.015200
NPC_DAC2C3_Rep1	NPC_DAC2C3_Rep2	0.014155
mESC_DAB_Rep1	mESC_DA_Rep1	0.013866
NPC_DB_Rep1	NPC_DB_Rep2	0.013479
mESC_DAB_Rep2	mESC_Dprom_Rep2	0.012644
NPC_DC2C3_Rep1	NPC_DC2C3_Rep2	0.012641
mESC_DB_Rep1	mESC_DB_Rep2	0.011349
mESC_DAB_Rep1	mESC_DA_Rep2	0.011062
NPC_dCTCF_Rep1	NPC_dCTCF_Rep2	0.010771
mESC_DAB_Rep2	mESC_DA_Rep2	0.010279
mESC_Dprom_Rep1	mESC_Dprom_Rep2	0.010267
mESC_DA_Rep2	mESC_Dprom_Rep2	0.010066
mESC_DA_Rep1	mESC_Dprom_Rep2	0.009790
NPC_DA_Rep1	NPC_DA_Rep2	0.009654
NPC_WT_Rep1	NPC_WT_Rep2	0.009372
mESC_DAB_Rep2	mESC_DA_Rep1	0.009206
mESC_DA_Rep1	mESC_DA_Rep2	0.006957
NPC_Dprom_Rep1	NPC_Dprom_Rep2	0.004488
mESC_dCTCF_Rep1	mESC_dCTCF_Rep2	0.003962
mESC_DAB_Rep1	mESC_DAB_Rep2	0.003467
mESC_UPPax6_Rep1	mESC_UPPax6_Rep2	0.003353
mESC_polyA_Rep1	mESC_polyA_Rep2	0.001499
NPC_DAB_Rep1	NPC_DAB_Rep2	0.000978
NPC_polyA_Rep1	NPC_polyA_Rep2	0.000951
